order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure reason
Rk9y5IL4eDx3cQYS7C85au9G,PeOMh4gg94sdliIi,BRENDA CLARK,382726,Royal Enfield 1990722 Black And Silver Slashcut Silencer-IN for Classic UCE 350 (BS3 & BS4 Versions),car & motorbike,UPI,3,51.0,2023-02-04,Turkey,Giresun,www.alibaba.com,8XLBC7cGVJg2T646,N,Card Declined
i3xMnFnyzcKb185rX7fedj7y,WDh0BiztTgKlSvA7,ANNA JOHNSON,168424,"Encanto Skipping ropes, skipping rope for men women boys girls, gym, workout weight loss_ENC_FITNESSKIT_19",sports & fitness,Card,2,5.99,2023-08-21,United States,Franklin,www.bestbuy.com,OG6vGzrXlqzSRGeG,Y,
yhn5alz29AZO9a9LyoUnDUCw,A6wl2eNbKo7xEfim,MARIA JACKSON,321574,Melbees by Yellow Chimes 18 Pcs Set of Hair Accessories for Kids with Pink Color Hair Clips and Hair Band Assortment Gift ...,kids' fashion,Wallet,7,11.95,2023-09-20,United States,Manteca,www.etsy.com,56g4d3I3Emkjdg1q,Y,
MDbeY1TABSPzRtx1X9jJpyp6,is4KuADUtAodkWki,DONALD TORRES,342483,Amante Print Low Rise Three-Fourth Coverage Hipster Panties (Pack of 3),women's clothing,Card,6,7.14,2022-06-04,United States,Corte Madera,www.amazon.com,vGF2HO2ORE51nof6,Y,
9uxVrJWRk0C2zXPGQpZhqHtL,xUB0jhW2TLCAtMrY,DONALD RODRIGUEZ,254636,Electvision Remote Compatible with Voltas Ac Remote Control (ac no 15) (Please Match The Image with Your Existing Remote B...,"tv, audio & cameras",Wallet,5,6.59,,United States,Philipsburg,www.amazon.com,j5ggvIYLWxCG5lg8,Y,
Kos32KLydhrZYhNyGhEOYlux,nA1fhr5lYnJVb78p,PATRICK YOUNG,315774,TRIDEV Gemstone (इक्कीस फेस रुद्राक्ष) Nepali Beads 21 Mukhi Rudraksha Original Certified by Authority Lab for Men & Women,accessories,Wallet,7,2543.98,2022-08-24,United States,Longmont,www.costco.com,pTVi25AOc284fc6P,N,Expired Card
shfbCdjWbzStkhJE9qvjCPUW,BomInAoDrwvi7qMo,BETTY HERNANDEZ,335617,TJ Atta Dough Kneader Maker Kitchen Set with Measuring Cups Automatic Atta Roti Dough chakki clearline Maker Measuring Cup...,appliances,UPI,4,6.0,2024-01-23,United States,Blackhawk,www.etsy.com,ssDfkoYcv5HsR7Hf,Y,
fAEZdZGf9OvFftbeakexrkzX,Uq7e48X0a0itzcnr,RICHARD WOOD,369835,LMDLACHAMA 6.25 Ratti /5.50 Carat Natural Emerald Gemstone Gold Plated Adjustable Ring For Men And Women's,stores,Card,8,34.68,2022-09-29,Russia,Novoshakhtinsk,www.wayfair.com,RIywrBfdHxIAaqZH,Y,
a8B17lYloBtJs20yYFUnPDcw,t1lLemRB61A6A1ZG,SAMANTHA HILL,522058,Indigo Women's Bermuda Shorts (Pack of 2) (AW21/BLC-118_Blue+ Beige_M,women's clothing,UPI,2,16.79,2023-06-06,Gabon,Gamba,www.etsy.com,ZDTiQPdyN82uUfqR,Y,
ks4oMBVO2EYxpCSQupFXF9rw,ALz7Sp68ECf4Ztj2,BENJAMIN ADAMS,49698,"ACCEDO® Polyester 8 inch Travel Duffle Bag for Kids, Sports Bag for Boys & Girls, Overnight Weekender, Picnic, Dance, Swim...",accessories,UPI,3,11.99,2022-07-05,Peru,Talara,www.ebay.com,RJrBBkv5SgWH4s7c,Y,
xoQifXixzrUUbohKjANGBayl,Y0MRRfIiS1An4PtH,EMILY PETERSON,148209,Yellow Chimes Pendant for Girls Embracing Hearts-in-Love PAustrian Crystal Studded Pendant for Girls.,accessories,Internet Banking,3,17.45,2024-02-21,United States,Edgewater,www.costco.com,AE1XhVx717jkGKPF,Y,
GRuFJRphc5feMeoffy276MZn,ZKdjg0IrgjoCvpqy,KATHLEEN GOMEZ,248376,"KEBILSHOP 3.5 mm Jack Stereo Audio Aux Male to 2 RCA Male Cable for Smartphone, Black (10 Meter)","tv, audio & cameras",Wallet,3,11.99,2023-11-21,Ukraine,Odesa,www.nike.com,PiqRW2kobIeW1vfl,Y,
387SeCTbk90pFoYoUX1eRkWj,wLa0S6Bp39OgPdwt,BRENDA BAILEY,254636,Electvision Remote Compatible with Voltas Ac Remote Control (ac no 15) (Please Match The Image with Your Existing Remote B...,"tv, audio & cameras",UPI,1,6.59,2023-02-28,United States,New Hyde Park,www.ebay.com,mGnDQn2ycR6t8hbX,Y,
UrLIsqVeFiVPkGtOC7svTWYW,UmlPpiVNNtoE77L7,CHRISTINA REYES,148624,Yellow Chimes Anklet for Women Multi-Layered and Gold-Plated Fashionable Chain Designed Anklets for women and Girls,accessories,Wallet,6,8.1,2023-02-15,United States,East Rutherford,www.costco.com,8vzcFUcYnuykdhxz,Y,
Pnt7tPuPjWLRzAmNYcH4zVjh,YA5wtFUlQgB9AlIP,KATHERINE KING,266435,Newd Printed Underwear Trunk for Men,men's clothing,Card,3,5.99,2022-10-01,Ukraine,Donets’k,www.homedepot.com,AZl3ogtQCr6JZw0b,Y,
6NrgpVm954RauNGY5vWUDf36,ybGbbjxLJH0GrLog,NANCY MORRIS,279402,Lux Cozi Cotton Assorted Solid/Plain Men's Mini Trunk (Bgsht-PL-Mini-Assorted),men's clothing,Internet Banking,5,21.96,2023-07-04,United States,Edgewater,www.alibaba.com,kmDVHAyqCnZTEtdB,Y,
CxDY1qiMuQwYELPn2fM9WMoV,VVH2OLjFbHRbOhj5,THOMAS ANDERSON,214493,Filora Women's Ethnic Rajasthani Silk Potli Bag (Multicolour) -Combo of 3,accessories,Internet Banking,1,35.99,2024-04-30,United States,Maywood,www.apple.com,dUv8fCTzIalUq2CR,Y,
IhpKumGGLq0EVOjzEnuUXgQu,TBCr8REMjhXoIkwr,ANGELA MOORE,377290,Red Chief Men's Rc3761 001 Sandals,stores,UPI,5,32.39,2024-02-04,Peru,Talara,www.costco.com,SMFTD4EY2cEkrje1,Y,
iqd5mjCMW86fHbD9y79spHSI,5udHoOikCwaoFi72,ZACHARY ALVAREZ,48342,Aakrutii Reusable 100% Cotton EcoFriendly Water Bottle Carry Bags | Wine Holder Bag | Gift Bag (Cream) Pack of 2,accessories,Wallet,1,6.0,2023-11-09,United States,Meridian,www.homedepot.com,r9pAarK9pNizM67M,Y,
UoAtp5Cjs0ZYejCndO3b2Ref,FewnRF5VXTRJUinr,WILLIAM ROBERTS,130653,AnjuShree Choice Women's Regular Short Kurti,women's clothing,Internet Banking,5,25.01,2022-03-24,United States,Pleasant Hill,www.amazon.com,vTJ3DoOsWGaxZ5dQ,Y,
5cY9NzHu2x5OcWwUXgpvel4d,QqHbb5RPpOSqRhij,CHRISTINE ALLEN,418171,Spykar Men's Slim Shirt (62052000_Khaki L),men's clothing,Wallet,4,32.39,2022-06-21,Iraq,Dahūk,www.walmart.com,UujqXw6Nf8soo60J,Y,
i2b6MlFfWcI1wf9xHmYRFlGr,77KRbcUO0f4fGZ9C,ELIZABETH SANDERS,360407,"Mattlook Perfect Brow Duo-Shade Brow Powder, Eyebrow Palette With Smudger Brush, Eye Makeup, Multicolor-3 (8gm)",beauty & health,Wallet,4,2.99,2023-04-06,Uzbekistan,Urgut,www.nike.com,1Y1T3sp2tYBnGc0L,Y,
k9E4Vcws1yuitdOzh0i8tztN,8raFn4vS2dUPqLt9,EMILY FLORES,314403,"Pinkcity Gems 6.00 Carat American Diamond, Cubic Zirconia Certified Natural Loose Gemstone for Men and Women",accessories,UPI,6,7.19,2023-02-08,United States,Philipsburg,www.apple.com,IJ7RlA7JbCOEeKFQ,Y,
v6GYrOfOv8WdXcOiVrNsMUu6,Btou3zMLHILyvNqL,LARRY SANDERS,137296,LTYNE Womens Dupatta Multi Colour (Cream),women's clothing,Wallet,8,5.99,2024-07-12,United States,Meridian,www.walmart.com,TnCdb4DnNvfHclDE,Y,
rW4Q14vcginRSBOILghambuU,LHb5hZoKDqd9LWZQ,HEATHER HALL,246056,"EISCO - Newton's Cradle (Collision Balls / Pendulum Balls), 18cmX15cmX17.5cm with 5 Steel Balls of 2.2cm Dia Each ,Perfect...",home & kitchen,Internet Banking,4,31.08,2022-08-25,India,Jodhpur,www.walmart.com,5W8Q7yIoodk5wS1E,N,Fraud Alert
YVfdgCgABeFVS2Zx0GYyjjYy,0lo2Mlf9hZHyOns6,BRIAN GOMEZ,420011,CAVALLO by Linen Club Pink Printed Regular Fit Casual Shirt,men's clothing,Card,6,21.59,2022-07-06,United States,Ware,www.amazon.com,KsPzgbRmaR78XP1b,Y,
CbEk195Rgs4l8Bet9mqXNNMV,5IlD4uSy8WaR4xZG,JACOB SCOTT,88554,Red Tape Men's Moccasin,men's shoes,Card,8,63.59,2023-05-21,United States,Wichita Falls,www.bestbuy.com,2bp9AvYbTImY12Cc,Y,
RErvoPwFCYjcD5hS1iYziL2L,jbhUjrGgkvLVSN5m,ANDREW HILL,312071,Mens Fashion Jewellery Fancy Unisex Style Multicolor Lord Shiva Rudraksha Bali  Earring,accessories,Card,8,5.99,2024-06-08,Sweden,Örebro,www.etsy.com,3hfwJAKPDUFrgihl,Y,
W6Bh48DnQvj8sFpcpQ7qIGng,7ikFWdVl5Wteb8lH,KAREN ALVAREZ,124849,Cread Craft Winter Wear Men's Poly Cotton Thermal Set (Round Neck Upper /Top + Lower/Trouser ) Set of 01,sports & fitness,Wallet,6,17.99,2022-08-29,India,Jodhpur,www.nike.com,zlgbdxhwX1pTOUL9,Y,
a0f1jKAWdgMhfU7Ggobjmx5d,RlZs9ff8niiYxtYF,BETTY GARCIA,78576,"divinezon Polyester Foldable Portable Pop Up Cloth Changing Toilet Tent for Camping Hiking and Picnic, (120 X 120 X 190 c...",sports & fitness,UPI,11,47.99,2023-12-29,United States,Glocester,www.etsy.com,WLk3lP5JHD8IrEb9,Y,
6wsOFuP6elwQX7rIGW2LY2ce,JMJGajxXaQrTtXZk,MATTHEW VASQUEZ,3833,"Enamic UK Wall Fan K-239 Copper Touch Powerful Motor 12 Inch Wall Mounted 300MM Limited Edition || Wall fan for office, Ho...",appliances,UPI,10,23.99,2022-08-22,Sri Lanka,Galle,www.bestbuy.com,dpuZSLGP8lWINiSH,Y,
1BleGi72wzTShp52mABUxL36,RLQVrTsxH8CjrOnZ,ANGELA GOMEZ,278756,GoSriKi Men's Cotton Printed Boxer Shorts ( Pack of 4) (ANL-BXR-PACK-4-GS-015),men's clothing,Card,6,31.19,2022-06-30,United States,Ware,www.wayfair.com,DlxYABrpsuHjUPAT,Y,
XgEZR5G3JbwWMfur2rh1oYRw,7lE14j9hsnh5OiQq,AMY TURNER,409122,Levi's Men's Slim Fit Casual Shirt,men's clothing,Card,4,39.59,2024-01-21,Russia,Perm’,www.apple.com,Sgxip63kPvwcH552,Y,
XN7VBAkzteBG48QShlMetumK,S1ySfuWfAgb1nRcG,KATHERINE MARTIN,501408,GIRISA Royal Blue Analogue Watch,accessories,Card,7,9.59,2023-04-12,Brazil,Joinvile,www.apple.com,vtzmSJeLR2lFAsjg,Y,
oBDYUU8qfFfdgk4Mey7HPS9E,fqur1r1uAifVKYrD,EDWARD CHAVEZ,401550,SPYTECTIFY Secret Switch Board Socket Camera Hidden Audio Video Recorder 24*7 Continuous with Day Vision (V380 Pro APP),"tv, audio & cameras",Card,4,71.99,2023-05-19,Iran,Bam,www.alibaba.com,KdrH2S1z9PudjdSt,Y,
Hmn9x24tJeEeCvALhVt6IdWj,CORRUPTED,CAROL WILLIAMS,488069,Leatherman Brown Keyring & Keychain,bags & luggage,Internet Banking,6,23.7,2023-06-16,country,city,www.apple.com,aOFELiDUVZbKWos3,Y,
CdzNXiFOKfSgy46SEoKVMAUz,qk6XurBqrPbxDvdx,ADAM HALL,414031,U.S. POLO ASSN. Men Rust Solid Cotton Corduroy Casual Shirt,men's clothing,Card,5,31.19,2022-04-29,Czechia,České Budějovice,www.nike.com,6UQvljrcfQWURHia,Y,
nyt9rRa2nSfSSPL3WofcMXI9,Npyl7UDbp9eqhFCE,RACHEL DIAZ,444298,Birde Premium Casual Shoes for Men,men's shoes,UPI,4,11.99,2024-04-22,United States,Woodbury,www.homedepot.com,TFCpQDnWApcSXXNX,Y,
kMBx6Xs0qJb4UMMZT9f7sJdv,9slRVUNTIQr0DyVU,TYLER SMITH,2842,"iBELL PEK20BL Premium Electric Kettle, 2 Litre, Stainless Steel with Covering,1500W, Auto Cut-Off Feature, 360 degree Rota...",appliances,Card,4,23.88,2024-02-02,Thailand,Chanthaburi,www.bestbuy.com,glAO83ozC6tYpFUL,Y,
GrZUKLliy90NzYy7JIa6xy5Z,S2cA0tdMqkv2Mrpx,THOMAS KING,302266,Milan Jewellers rakhi for brother,accessories,Wallet,4,11.99,2022-05-23,Czechia,České Budějovice,www.walmart.com,I4R6xo325jPBGijp,Y,
7JGCEQ6FduXGnKJWjhg9kork,8raFn4vS2dUPqLt9,EMILY FLORES,102683,Amazon Brand - Tavasya Women's Relaxed Bottom (210_White_XL),women's clothing,UPI,5,15.59,2024-05-28,Peru,Talara,www.walmart.com,GSIABR8oZqRX8EXm,Y,
LUAXn1d9CUN1m6fEyij0msYp,eOoMjEQD1wFTsSKp,MICHAEL NAME,442211,"Puma Unisex-Adult Fabian Puma Black-Nrgy Yellow Running Shoes (8 UK, 19101503)",men's shoes,Wallet,6,59.99,2022-04-04,Turkey,Giresun,www.walmart.com,twnxGu2MiGTunH7R,Y,
FSkcpVhhaUH1FszUQvn2XkQf,JrlwTHyoh0xErK3A,KEVIN HALL,63442,"Digitek DUC006 Charger with LPE17 Lithium-ion Rechargeable Battery Pack for DSLR Camera, Compatibility - EOS 750D, EOS 760...","tv, audio & cameras",Wallet,5,27.59,2024-06-27,United States,Arden-Arcade,www.amazon.com,j7D9MWSyEZ183veF,Y,
a1m0YE3Prh1pZTWWTFSePohH,fi7fIjyGOx1cTkn4,KEVIN COOPER,106167,"Miraan Cotton Printed Readymade Salwar Suit For Women(BANDCOLOR923, Pink)",women's clothing,Internet Banking,7,39.96,2023-11-07,United States,Woodbury,www.alibaba.com,bcEbV9CqhK6yBp6C,Y,
hcr3sTKsGdN6exrcV4n8lvIJ,2QmZVxaqtq9tGxMo,ELIZABETH RAMOS,143278,Aaparam Fashion Women's Banarasi Kora Silk Jacquard Woven Self Design Dupatta,women's clothing,UPI,3,11.99,2023-12-19,United States,Wabash,www.costco.com,0gmif0L3HGaeiJN3,Y,
MON1XvJCoGAFSusbuJHfZFiS,DqvzvEUNJBjGEgJ6,JONATHAN MENDOZA,198164,AVSAR 18k (750) White Gold and Diamond Bangle for Women,accessories,UPI,9,249.98,2022-11-19,,Beichengqu,www.etsy.com,2GIItINxMuYRu8NA,Y,
T1B8i6QqeNOwwQaL5KuKvupC,EHvsAoSEJNx3Aga4,JACOB BENNETT,96340,Axter Men's Multi-Coloured Canvas Casual Shoes/Loafers/Moccasins - Pack of 3 (Combo-(3)-1002-1096-1058),CORRUPTED,UPI,5,17.96,2023-01-16,Mexico,Ayutla de los Libres,www.costco.com,CMyjWLqgKgamugjZ,Y,
BAAi0SXir17Y8j72aYl911rJ,PhFDkpEha6cbzCaV,CHRISTINA BELL,530846,KAYU™ Womens Fleece Warm Neck Printed Kurtis for Winters [Pack of 3],stores,Card,7,25.19,2023-10-19,United States,Milton,www.costco.com,Gwbqzd2kajRuookU,Y,
vqoedPjU7bJPCuA5CI1a9qQk,CxP2DK4cPFsfGdXt,NICOLE MOORE,20682,Sixfire® Cleaner 5 in 1 Keyboard & Earphone Cleaner Keyboard Cleaning Brush Laptop Cleaning Kit Cleaning Pen for Airpods C...,"tv, audio & cameras",UPI,5,11.99,2023-12-12,Zimbabwe,Kwekwe,www.walmart.com,urFl6Ea1taqwCWC1,Y,
Arro8Am4IIxsHQeZoUW0Ktnh,ijzuXnUHv6hMe5iB,MARK TURNER,120731,"Mincerfit 5 Pairs Nipple Covers for Women Cotton, Skin Friendly Adhesive, Disposable Invisible Nipple Stickers.",women's clothing,Card,7,4.19,2024-04-28,China,Beichengqu,www.nike.com,2HOstTfkX5PlASit,Y,
KhwPhDvKiOrBekO2hB9ggOFD,iAsWAHtIIppcZgf9,CHRISTINE LONG,306361,FOGGMART Silver Color Stainless Steel Lord Shiva Murti Round Pendant Locket Set For Men Women Boys & Girls Stylish Fashion...,accessories,Internet Banking,6,CORRUPTED,2023-02-27,United States,East Rockaway,www.etsy.com,lP9GZIEvOZjTUDo3,Y,
4BkPQeKUuBeDGQXFjangWtOP,3JFvtFPyNPsoUyBa,MATTHEW JAMES,204740,PC Jeweller The Elynn 18KT Yellow Gold and Diamond Ring for Women,accessories,Internet Banking,4,1387.21,2024-07-11,United States,Woodbury,www.amazon.com,FnVKwQx5KwX5hggn,Y,
pi1Ssm3H3KJyOGIgjT4ZBgZB,,ANGELA WATSON,232345,Ultralinx NB-9 in Ear Bluetooth Wireless Earphones | Neckband with 20 Hours Music Play time and Noise Cancellation (Mettal...,"tv, audio & cameras",Internet Banking,9,16.79,2022-04-18,Nigeria,Kontagora,www.amazon.com,IpQOiWASA25vFyJl,Y,
IXo6M9FbsUOKbSeqOQCOKFfu,sDlI78YQ1zFqruMV,JESSICA KING,435459,Campus Men's Veron Running Shoes,men's shoes,UPI,2,21.59,2024-07-01,India,Jodhpur,www.etsy.com,d2HrWzTlH2QRw1BG,Y,
W3X6XFqhzXEhN1gfIsyuNoFt,yOGL1fLJxaNCsFHm,DANIEL HILL,346601,INNERSTYLE Women's Cotton Floral Printed Hipster Panties Combo Set Briefs Underwear for Ladies Panties - Pack of 6 (Multic...,women's clothing,Card,10,5.99,2023-12-28,Brazil,Joinvile,www.apple.com,Fl8xPIVXo45a9ao0,Y,
tAcRdF450LzjTALAWYCxl8NB,X81m7jA6DC8R5J5h,AARON DAVIS,319111,ISLAHE NAFS-REMOVE BAD HOBBYS,kids' fashion,Card,4,7.19,2022-09-24,United States,Franklin,www.wayfair.com,9ZhdmwTP3V4rL4rD,Y,
pYL4rmRMEAONs2RyeWaX5Chu,xUB0jhW2TLCAtMrY,DONALD RODRIGUEZ,404673,Park Avenue Men's Slim Fit Casual Shirt,men's clothing,Wallet,7,35.99,2024-07-23,Mali,Yélimané,www.alibaba.com,ZxNTxmxuTdR1Tw1k,Y,
P3DG4se9zBPTHthNQ8dRK7QZ,C6wK2uhfRYMUd3Pr,LISA SCOTT,228277,ShopsNice Earphone in-Ear Headphones for Xiaomi Redmi Note 8 Pro Earphones Wired Stereo Bass Head Hands-Free Headsets Earb...,"tv, audio & cameras",Wallet,2,11.99,2023-11-15,country,city,www.ebay.com,wUROZAZ4dpd876Ll,Y,
hFuVWiKY54ywMubB7OWojoBO,gGpz4gj3yHLVEQ0b,KAREN WALKER,425335,Bhuvanesh Enterprises 2inch Clear Audio 3watts 4ohms Loud Speaker Using Electronic Project & DIY Bluetooth Speaker Pack of 2,"tv, audio & cameras",Card,8,5.99,2022-02-08,United States,Jewett City,www.costco.com,Als3HVeEy0CzL0aX,Y,
hpQqMlAepBjISsYnzN0Tm6CY,t1lLemRB61A6A1ZG,SAMANTHA HILL,254636,Electvision Remote Compatible with Voltas Ac Remote Control (ac no 15) (Please Match The Image with Your Existing Remote B...,"tv, audio & cameras",Internet Banking,6,6.59,2023-11-07,United States,Lakewood,www.amazon.com,gPpUY3dcHLBBK0QY,Y,
KZBDwXpWVqf1UwEC5O6rQxQe,acZFkWvwpyZVbpvX,BRANDON WHITE,126258,Chicnutrix Bounce - Biotin With Selenium and Amino Acids - Hair Fall & Hair Growth Management - Strong Hair - Frizz-free H...,beauty & health,Internet Banking,11,8.64,2022-07-25,United States,North Kensington,www.apple.com,GVkPVie0sXOXsnIU,Y,
1oMlvIeUdvCjapq2OQggcXzL,l0C6Gek1m9LBsbnV,BRENDA GONZALES,227068,"GOVO GOKIXX 421 Bluetooth Wireless Neckband in Ear Earphone with Mic, 10H Long Battery, 10mm Drivers, Magnetic Earbuds, In...","tv, audio & cameras",Card,6,39.59,2022-07-08,Gabon,Gamba,www.walmart.com,arwklWkq8ABnNDas,Y,
KARp0HvjL266AKAl7XDSqfAq,UskaUMNCFeAq624W,LINDA HERNANDEZ,39019,ASIAN Eco-Friendly Jute Bags-Reusable Tiffin Shopping Grocery Multipurpose Hand Bag with Zip & Handle for Men and Women,accessories,Internet Banking,3,5.99,2022-09-02,Finland,Lahti,www.nike.com,HW1FFLu1BizCDzwL,N,Card Declined
FtnM7mzB3LciSQCZaNrNdew4,F6h2sH8Uk5EhUnib,JULIE JACKSON,451340,FORTIVA Stylish Running Shoe| Walking Shoe| Tracking Shoe for Men's & Boys,men's shoes,Card,4,11.99,2024-04-26,country,city,www.alibaba.com,jC8Kxg70S2QyAaMi,Y,
vY4R3tUGA81jZqQfLysPAnxk,qGJLNj2cXEes4sgg,ANDREW TURNER,421061,Peter England Men's Cotton Slim Shirt (POKUOLSPV22785_Yellow_M),men's clothing,Internet Banking,7,16.79,2022-12-13,Brazil,Joinvile,www.nike.com,eRO06miaGojTlXHl,N,Fraud Alert
GplWcTd0N7gpiE5sIgwQOxYN,TN3fuS6WCU0cxVjz,NATHAN ALVAREZ,364057,FUR JADEN PU Leather 9 Slot Vertical Credit Debit Card Holder Money Wallet Zipper Coin Purse for Men Women (Tan),stores,UPI,5,12.0,2023-04-10,United States,Northampton,www.costco.com,cP6lErJMsjFPrcnU,Y,
wyuhwErDXbfneFo10USbIZeA,K3AaZTSPh0EBLcff,NICHOLAS WILSON,228277,ShopsNice Earphone in-Ear Headphones for Xiaomi Redmi Note 8 Pro Earphones Wired Stereo Bass Head Hands-Free Headsets Earb...,"tv, audio & cameras",UPI,2,11.99,2023-04-19,United States,Croydon,www.alibaba.com,NLLOGNSxUtNsITzJ,Y,
unm7ALgSQSFQdjAG8dRs4Q0h,2aykP45CfVMH0pWk,THOMAS TAYLOR,287535,Diverse Men's Relaxed Jeans,men's clothing,Wallet,6,29.99,2023-02-02,Gabon,Gamba,www.walmart.com,2hKfDrztxiEIAnzn,Y,
6YpldMXidg50CuvnICgk7rSn,BomInAoDrwvi7qMo,BETTY HERNANDEZ,347696,QOXOLYZ Women's Seamless No Show V Shape line line Ice Silk Panties Underwear Multicolor Hipster- Pack of 3,women's clothing,Internet Banking,1,5.99,2023-07-09,United States,Waynesville,www.nike.com,B8bjeBGx4IMAYYp3,Y,
0c7biXJxKu3cKjSWrIDFyR8U,SRMS41kdq9jthDew,JASON SCOTT,312071,Mens Fashion Jewellery Fancy Unisex Style Multicolor Lord Shiva Rudraksha Bali  Earring,accessories,Internet Banking,2,5.99,2023-10-17,United States,East Rutherford,www.amazon.com,z8wqfP4wTvWQYQZk,Y,
guCsSdZuKbfPzShszzUnfbdB,YPok6EcTpAi50YOA,EMILY VASQUEZ,17129,"Apple Earphone with Lightning Connector 6/7/8/X/11/12/13/14 Max Sound Bass (White, in The Ear)","tv, audio & cameras",Card,3,14.39,2023-09-13,Sri Lanka,Galle,www.homedepot.com,Sghwrw5dByH0nV17,Y,
oO52OhmwZcQ1N02kCskNtaPG,EI3meIUNxtq394qf,PATRICK NGUYEN,241176,Ravi Hi-Speed Cooler Pedestal Fan 500 mm (Black/Grey),appliances,Internet Banking,2,54.0,2023-02-28,Sweden,Örebro,www.alibaba.com,WPrgz6sQH1H51Cgo,N,Insufficient Funds
GbWxUenDLFZ6HaXOdhJ1yMkB,jHiGspjDI0NqKXAo,RYAN MOORE,271674,"HAP Men's Modern Trunk, Drawer, Boxer Brief,Square Cut Trunk (Multicolor Pack of 5)",men's clothing,Wallet,3,9.12,2022-09-20,Iraq,Dahūk,www.apple.com,FhLhi6HGsN5Chg4a,Y,
ehCa5OG2SZBuVh6hJg4k3Y9K,JV2q6D5jsUSBy4Ge,STEVEN MORALES,451239,FASHION VICTIM 106 Men's Running Sport Shoe,men's shoes,Wallet,2,23.99,2024-03-20,Mexico,Ayutla de los Libres,www.bestbuy.com,GZL1diCkFuHoc7L9,Y,
c79SJfUb3JJtxUobSvdLBoSD,JV2q6D5jsUSBy4Ge,STEVEN MORALES,132255,Trendy Women's Cotton Designer Modern Anarkali Maxi Dresses Blue,women's clothing,Internet Banking,7,11.99,2022-07-14,Peru,Talara,www.apple.com,pxgSp8PNrsaPbRrD,Y,
LU53GJPSnW60lQHMU45iVINk,xbMgBzTmRb1Rbnkh,CYNTHIA SCOTT,286538,Rhysley Cotton Light Blue Solid Regular fit Jeans for Men | Perfect Light Blue Denim Shade,men's clothing,Wallet,6,47.99,2023-10-21,United States,Philipsburg,www.costco.com,wvKv72U13WeddRcI,Y,
RqUi5SS0xxuzM0pVsZqlXIoF,avgTxnh1ebBHQMXb,DAVID COLLINS,525829,PLUMBURY® Women's/Girl's Cotton Lycra Cycling Shorts/Yoga Shorts/Night Shorts/Under Skirt Safety Shorts (Pack of 3) Black/...,women's clothing,Card,9,11.99,2023-05-16,China,Jiaxing,www.amazon.com,RxctpXRCJLMXYbgx,Y,
1ZNWmwXcx4Bm5T1wuz2OocSo,0HQDgM4aGL67UTdP,BRIAN WARD,28907,Mamaearth Milky Soft Natural Baby Face Cream for Babies 60mL & Dusting Powder with Organic Oatmeal & Arrowroot Powder 150g...,toys & baby products,Card,5,8.36,2023-06-08,Russia,Zelënodol’sk,www.amazon.com,eeQXbyrJSdvyUH3x,Y,
yIrMAcpbAhjEnTi3XRYsql5C,VVH2OLjFbHRbOhj5,THOMAS ANDERSON,131860,Jaipurite Women's Rayon Printed Flared Anarkali Kurta in Blue,women's clothing,UPI,7,35.99,2024-07-24,Sri Lanka,Galle,www.etsy.com,B2zeTPHQYSBK9rTO,Y,
CORRUPTED,36cd7MTY5zKZuhec,THOMAS WILLIAMS,12513,"Casio FX-82ES Plus 2nd Edition - Non-Programmable Scientific Calculator, 252 Functions, Black","tv, audio & cameras",UPI,5,8.94,2024-01-03,Argentina,Vera,www.wayfair.com,fz1VY33pIz6GSlAO,Y,
ZOEpTLdkGiqosGXBpmwELyDp,RlZs9ff8niiYxtYF,BETTY GARCIA,204510,PC Jeweller The Hans 18KT Yellow Gold and Diamond Ring for Women,accessories,UPI,7,506.36,2023-08-25,Russia,Novoshakhtinsk,www.wayfair.com,D65iD5qujaZJbJ4J,Y,
YB13b3RFPVzXGbaAbQhEdJAA,OHQ40UpyGiQX9XY4,CAROL TURNER,486395,Birthday Popper Emoji Smiley Theme Slap Bracelet Bands | Pack of 12 | Birthday Return Gifts for Boys and Girls Birthday Pa...,toys & baby products,Wallet,7,8.39,2023-07-20,United States,Tipp City,www.homedepot.com,m9mSVJ4PcLBLWv3d,Y,
8jR250y6wwyAUM4hOQLVbv12,Fe8nJwla2N9rYjL1,SANDRA HERNANDEZ,55827,Walktrendy Women's Ballet Flat (wtwb557_Cream_41),women's shoes,Internet Banking,5,5.99,2024-03-27,United States,Helena-West Helena,www.wayfair.com,UxwJbP3oWPPeVdTH,Y,
2fmZnprWl9l5IVuokftKyLwP,84gmTGzIq4YS209H,DEBRA CASTILLO,271578,THE BLAZZE Men's Tank Tops Muscle Gym Bodybuilding Vest Fitness Workout Train Stringers,men's clothing,Wallet,6,11.99,2022-02-06,United States,Arden-Arcade,www.costco.com,2qh2wB1ZXrauk6OS,Y,
vJN1NAKdhoy55wQ0PuVMZKuR,50xRJjoyxj68IYHd,ANDREW ANDERSON,84860,Skechers Mens Mira Casual Shoe,men's shoes,Wallet,4,95.99,2022-09-15,United States,Tipp City,www.apple.com,LLp1H12GZwPpR2oc,Y,
